ts_utc,open,high,low,close
1780534800,159.9020,159.9320,159.8650,159.8770
1780538400,159.8840,159.9130,159.8650,159.8980
1780542000,159.8910,159.9890,159.8900,159.9670
1780545600,159.9700,159.9920,159.5740,159.8650
1780549200,159.8650,159.9330,159.8470,159.8830
1780552800,159.8770,159.9210,159.8180,159.9010
1780556400,159.8980,159.9290,159.8580,159.9030
1780560000,159.9020,159.9200,159.8380,159.8700
1780563600,159.8690,159.8970,159.8350,159.8580
1780567200,159.8490,159.8980,159.8490,159.8700
1780570800,159.8730,159.8780,159.7420,159.7600
1780574400,159.7590,159.8780,159.7460,159.8570
1780578000,159.8570,159.9220,159.8360,159.9120
1780581600,159.9120,160.0040,159.8710,159.9870
1780585200,159.9800,160.0310,159.9500,159.9670
1780588800,159.9660,159.9940,159.9340,159.9690
1780592400,159.9670,160.0010,159.9630,159.9880
1780596000,159.9880,160.0350,159.9610,160.0230
1780599600,160.0240,160.0340,160.0000,160.0080
1780603200,160.0150,160.0460,159.9880,160.0130
1780606800,159.9980,160.0420,159.9160,159.9670
1780610400,159.9400,160.0240,159.9310,159.9980
1780614000,159.9900,160.0130,159.9640,159.9900
1780617600,159.9880,160.0070,159.9370,159.9610
1780621200,159.9530,159.9720,159.8930,159.9560
1780624800,159.9530,159.9770,159.9300,159.9750
1780628400,159.9710,159.9940,159.9330,159.9500
1780632000,159.9500,159.9710,159.9350,159.9520
1780635600,159.9540,159.9710,159.9090,159.9630
1780639200,159.9560,159.9740,159.9200,159.9340
1780642800,159.9330,159.9530,159.9030,159.9520
1780646400,159.9450,159.9540,159.9150,159.9430
1780650000,159.9420,159.9600,159.8890,159.9350
1780653600,159.9350,159.9510,159.8980,159.9040
1780657200,159.9030,159.9330,159.8200,159.8380
1780660800,159.8410,160.2230,159.8230,160.2080
1780664400,160.2170,160.2650,159.7060,160.1380
1780668000,160.1390,160.2820,160.0540,160.2660
1780671600,160.2650,160.3010,160.2080,160.2590
1780675200,160.2590,160.3430,160.2350,160.2740
1780678800,160.2750,160.3420,160.2640,160.3140
1780682400,160.3150,160.3410,160.0830,160.1580
1780686000,160.1590,160.2070,160.1110,160.1710
1780689600,160.1840,160.3340,160.1690,160.2930
1780873200,160.3280,160.3450,160.2320,160.3280
1780876800,160.3280,160.3470,160.2310,160.3230
1780880400,160.3200,160.3520,160.2580,160.3270
1780884000,160.3260,160.3790,160.3200,160.3700
1780887600,160.3690,160.3940,160.3320,160.3390
1780891200,160.3400,160.3550,160.2810,160.3430
1780894800,160.3380,160.3470,160.1990,160.2590
1780898400,160.2540,160.3420,160.2220,160.2580
1780902000,160.2640,160.2660,160.1440,160.2300
1780905600,160.2220,160.2430,159.8400,160.0260
1780909200,160.0110,160.0760,159.9760,160.0020
1780912800,160.0100,160.0820,159.9180,159.9960
1780916400,159.9970,160.0130,159.8750,159.9630
1780920000,159.9630,159.9840,159.9080,159.9530
1780923600,159.9600,160.0390,159.9300,160.0270
1780927200,160.0270,160.2040,160.0240,160.0750
1780930800,160.0700,160.1400,160.0320,160.1190
1780934400,160.1140,160.1710,160.0740,160.1570
1780938000,160.1590,160.2050,160.1120,160.1620
1780941600,160.1600,160.2710,160.1340,160.2510
1780945200,160.2510,160.2700,160.1980,160.2070
1780948800,160.2130,160.2260,160.1180,160.1390
1780952400,160.1180,160.1820,160.0780,160.1080
1780956000,160.1080,160.1890,160.0850,160.1630
1780959600,160.1610,160.2290,160.1460,160.1740
1780963200,160.1740,160.2850,160.1260,160.2320
1780966800,160.2310,160.2520,160.1680,160.1930
1780970400,160.1840,160.2250,160.1790,160.2230
1780974000,160.2190,160.2580,160.1980,160.2490
1780977600,160.2530,160.2580,160.1800,160.1850
1780981200,160.1890,160.2080,160.1050,160.1450
1780984800,160.1480,160.1810,160.0450,160.1680
1780988400,160.1600,160.2190,160.1480,160.1920
1780992000,160.1940,160.2240,160.1630,160.1730
1780995600,160.1710,160.2020,160.1380,160.1840
1780999200,160.1850,160.2150,160.1400,160.1620
1781002800,160.1620,160.1810,160.1390,160.1530
1781006400,160.1530,160.1990,160.1410,160.1890
1781010000,160.1830,160.2270,160.1430,160.1970
1781013600,160.1950,160.2620,160.1440,160.2470
1781017200,160.2480,160.3050,160.2110,160.2230
1781020800,160.2250,160.4490,160.2070,160.3970
1781024400,160.4020,160.4060,160.2780,160.3520
1781028000,160.3480,160.3760,160.3200,160.3520
1781031600,160.3520,160.4220,160.3500,160.4090
1781035200,160.4070,160.4240,160.3330,160.3480
1781038800,160.3280,160.3840,160.2950,160.3220
1781042400,160.3240,160.4070,160.3020,160.3990
1781046000,160.4000,160.4210,160.3690,160.3820
1781049600,160.3820,160.4380,160.3450,160.3790
1781053200,160.3790,160.3960,160.2250,160.3740
1781056800,160.3720,160.3840,160.3310,160.3590
1781060400,160.3600,160.3730,160.3320,160.3510
1781064000,160.3500,160.3720,160.3390,160.3710
1781067600,160.3720,160.3780,160.3210,160.3380
1781071200,160.3380,160.3900,160.3190,160.3780
1781074800,160.3780,160.3990,160.3390,160.3870
1781078400,160.3860,160.4330,160.3770,160.4190
1781082000,160.4240,160.4810,160.3970,160.4440
1781085600,160.4370,160.4780,160.4350,160.4610
1781089200,160.4600,160.5300,160.4520,160.4990
1781092800,160.4890,160.5160,160.3040,160.4310
1781096400,160.4340,160.4580,160.3360,160.3860
1781100000,160.3790,160.4950,160.3650,160.4880
1781103600,160.4780,160.5310,160.4360,160.4700
1781107200,160.4660,160.5110,160.4340,160.4810
1781110800,160.4810,160.5440,160.4500,160.4990
1781114400,160.5000,160.5060,160.4470,160.4910
1781118000,160.4910,160.5410,160.4880,160.5320
1781121600,160.5390,160.5770,160.5090,160.5280
1781125200,160.5090,160.5210,160.4450,160.4720
1781128800,160.4780,160.5650,160.4190,160.5390
1781132400,160.5490,160.5630,160.5060,160.5270
1781136000,160.5270,160.5500,160.4880,160.5190
1781139600,160.5080,160.5470,160.4200,160.4830
1781143200,160.4890,160.5370,160.4660,160.5080
1781146800,160.5070,160.5370,160.5010,160.5050
1781150400,160.5070,160.5330,160.4870,160.5060
1781154000,160.5010,160.5500,160.4870,160.5460
1781157600,160.5380,160.5900,160.5290,160.5520
1781161200,160.5530,160.5580,160.4870,160.5070
1781164800,160.4980,160.5430,160.4910,160.5340
1781168400,160.5240,160.5500,160.5070,160.5320
1781172000,160.5240,160.5550,160.5130,160.5230
1781175600,160.5190,160.5380,160.4990,160.5290
1781179200,160.5370,160.6020,160.4810,160.5250
1781182800,160.5230,160.5590,160.4510,160.4820
1781186400,160.4800,160.5530,160.4650,160.5030
1781190000,160.5030,160.5210,160.4620,160.5050
1781193600,160.5040,160.5580,160.4990,160.5220
1781197200,160.5250,160.5480,160.0210,160.1200
1781200800,160.1240,160.2860,159.9320,160.0740
1781204400,160.0800,160.0820,159.5160,159.7880
1781208000,159.7940,159.9760,159.7400,159.9230
1781211600,159.8840,159.9760,159.8650,159.9430
1781215200,159.9320,160.0890,159.8970,160.0100
1781218800,160.0070,160.1510,159.9630,160.1380
1781222400,160.1300,160.2210,160.1130,160.1620
1781226000,160.1620,160.2690,160.1460,160.2600
1781229600,160.2550,160.3070,160.2390,160.2910
1781233200,160.2840,160.2970,160.2030,160.2270
1781236800,160.2340,160.2710,160.2200,160.2500
1781240400,160.2510,160.3510,160.2320,160.3410
1781244000,160.3380,160.3600,160.2500,160.3150
1781247600,160.3110,160.3770,160.2640,160.2800
1781251200,160.2780,160.2950,159.9460,160.0870
1781254800,160.0850,160.1120,159.9470,160.0580
1781258400,160.0570,160.1940,160.0310,160.0880
1781262000,160.0890,160.1850,160.0840,160.1660
1781265600,160.1660,160.3080,160.1660,160.2490
1781269200,160.2500,160.3460,160.1860,160.2530
1781272800,160.2670,160.2920,160.1530,160.2360
1781276400,160.2420,160.2500,160.1600,160.2470
1781280000,160.2420,160.2810,160.1750,160.2260
1781283600,160.2270,160.2380,160.1780,160.1950
1781287200,160.1940,160.2420,160.1860,160.2350
1781290800,160.2290,160.2430,160.1930,160.1990
1781294400,160.2060,160.2360,160.1530,160.2070
1781298000,160.1850,160.1850,160.1850,160.1850
1781478000,159.9310,159.9800,159.8920,159.9530
1781481600,159.9550,160.1290,159.8770,160.1050
1781485200,160.1050,160.2180,160.0880,160.2080
1781488800,160.2070,160.2310,160.1160,160.1380
1781492400,160.1380,160.1460,160.0430,160.0590
1781496000,160.0520,160.0960,160.0080,160.0450
1781499600,160.0450,160.0580,159.9870,160.0470
1781503200,160.0470,160.1630,160.0380,160.1250
1781506800,160.1260,160.1400,160.0360,160.1050
1781510400,160.1070,160.1520,160.0690,160.1370
1781514000,160.1320,160.1470,160.0810,160.1170
1781517600,160.1150,160.1480,160.0830,160.1220
1781521200,160.1210,160.2080,160.1050,160.1830
1781524800,160.1790,160.1940,160.1120,160.1330
1781528400,160.1350,160.1550,160.0610,160.0680
1781532000,160.0680,160.1390,160.0220,160.1300
1781535600,160.1320,160.2050,160.1220,160.1960
1781539200,160.1960,160.2430,160.1400,160.2120
1781542800,160.2110,160.2810,160.2080,160.2660
1781546400,160.2670,160.3180,160.2490,160.3050
1781550000,160.3020,160.3920,160.2750,160.3900
1781553600,160.3800,160.3970,160.3040,160.3320
1781557200,160.2860,160.3590,160.2620,160.2990
1781560800,160.3330,160.3570,160.2710,160.3230
1781564400,160.3160,160.3270,160.2150,160.2400
1781568000,160.2400,160.2760,160.1510,160.1930
1781571600,160.1940,160.2160,160.0930,160.1550
1781575200,160.1530,160.1980,160.0900,160.1390
1781578800,160.1280,160.2510,160.0350,160.2040
1781582400,160.2020,160.3520,160.1850,160.2490
1781586000,160.2470,160.3040,160.2280,160.2890
1781589600,160.2960,160.2980,160.1420,160.2060
1781593200,160.2020,160.3470,160.1890,160.2370
1781596800,160.2300,160.3330,160.2180,160.3220
1781600400,160.3140,160.3610,160.2990,160.3370
1781604000,160.3370,160.3470,160.2720,160.2850
1781607600,160.2860,160.3620,160.2850,160.3550
1781611200,160.3520,160.3790,160.3120,160.3190
1781614800,160.3230,160.4100,160.3160,160.3910
1781618400,160.3980,160.4670,160.3670,160.3970
1781622000,160.3970,160.4620,160.3300,160.3890
1781625600,160.3810,160.4090,160.3270,160.3980
1781629200,160.3890,160.4450,160.3800,160.4350
1781632800,160.4340,160.4630,160.4140,160.4290
1781636400,160.4300,160.4790,160.3880,160.4690
1781640000,160.4630,160.4820,160.3790,160.3930
1781643600,160.3660,160.4430,160.3380,160.3760
1781647200,160.3760,160.4420,160.3570,160.4080
1781650800,160.4000,160.4440,160.3850,160.4190
1781654400,160.4270,160.4280,160.3400,160.3480
1781658000,160.3470,160.3730,160.3070,160.3440
1781661600,160.3440,160.3540,160.3020,160.3260
1781665200,160.3290,160.3550,160.3060,160.3120
1781668800,160.3120,160.3260,160.2460,160.2590
1781672400,160.2590,160.3300,160.2570,160.3210
1781676000,160.3210,160.3370,160.2440,160.2480
1781679600,160.2480,160.3060,160.1770,160.1840
1781683200,160.1850,160.2550,160.1120,160.2010
1781686800,160.2030,160.2260,160.1550,160.1780
1781690400,160.1850,160.2450,160.1750,160.2280
1781694000,160.2290,160.3350,160.2210,160.3120
1781697600,160.3020,160.3250,160.2270,160.2420
1781701200,160.2430,160.3010,160.1800,160.1900
1781704800,160.1900,160.3520,160.1880,160.3170
1781708400,160.3150,160.3370,160.1860,160.2160
1781712000,160.2160,160.2370,160.1890,160.1900
1781715600,160.1920,160.2370,160.1700,160.1700
1781719200,160.1820,160.5150,160.1820,160.4950
1781722800,160.4880,160.7960,160.4630,160.7310
1781726400,160.7300,160.7580,160.6010,160.6300
1781730000,160.6300,160.6340,160.4900,160.5530
1781733600,160.5440,160.6550,160.5110,160.6000
1781737200,160.5990,160.6240,160.5300,160.6020
1781740800,160.6000,160.7510,160.5260,160.6930
1781744400,160.6930,160.6990,160.6180,160.6320
1781748000,160.6320,160.6650,160.5540,160.5820
1781751600,160.5810,160.6160,160.5580,160.5760
1781755200,160.5760,160.6230,160.5690,160.5950
1781758800,160.5890,160.6520,160.5760,160.6450
1781762400,160.6380,160.6830,160.5860,160.6260
1781766000,160.6310,160.6830,160.5670,160.5890
1781769600,160.5890,160.7790,160.5830,160.7700
1781773200,160.7690,160.8060,160.4650,160.7920
1781776800,160.7840,160.9510,160.7460,160.9160
1781780400,160.9150,160.9520,160.8590,160.9300
1781784000,160.9230,160.9450,160.8240,160.8670
1781787600,160.8690,160.9290,160.7930,160.8810
1781791200,160.8810,160.9150,160.8340,160.8530
1781794800,160.8580,161.3740,160.8430,161.3680
1781798400,161.3660,161.4540,161.1870,161.4250
1781802000,161.4200,161.4580,161.3310,161.4460
1781805600,161.4380,161.6880,161.3960,161.6720
1781809200,161.6750,161.8090,160.8830,161.4330
1781812800,161.4320,161.4610,161.3220,161.3610
1781816400,161.3340,161.4050,161.2730,161.3180
1781820000,161.3180,161.4290,161.1640,161.2530
1781823600,161.2650,161.3600,161.2380,161.2900
1781827200,161.2930,161.3030,160.9970,161.1000
1781830800,161.0940,161.2110,160.9760,161.1920
1781834400,161.1900,161.2440,161.0980,161.2300
1781838000,161.2230,161.3470,161.1970,161.3460
1781841600,161.3410,161.4120,161.3250,161.3710
1781845200,161.3720,161.4590,161.3260,161.3380
1781848800,161.3310,161.4020,161.2600,161.2690
1781852400,161.2700,161.3530,161.2330,161.3130
1781856000,161.3110,161.3260,161.2350,161.2790
1781859600,161.2780,161.3290,161.2230,161.2570
1781863200,161.2640,161.3330,161.2340,161.2740
1781866800,161.2790,161.3090,161.2290,161.2550
1781870400,161.2500,161.2830,161.1510,161.1640
1781874000,161.1620,161.3080,161.1480,161.2890
1781877600,161.2870,161.3220,161.1380,161.1540
1781881200,161.1630,161.3090,161.1250,161.3000
1781884800,161.3010,161.3420,161.2550,161.3220
1781888400,161.3320,161.3360,161.2540,161.2680
1781892000,161.2660,161.2830,161.2270,161.2610
1781895600,161.2610,161.2930,161.2220,161.2840
1781899200,161.2870,161.3200,161.1970,161.2800
1781902800,161.2750,161.2800,161.2750,161.2800
1782082800,161.4470,161.5190,161.4080,161.4340
1782086400,161.4330,161.5690,161.4120,161.4890
1782090000,161.4960,161.5490,161.4300,161.5290
1782093600,161.5310,161.6000,161.5120,161.5340
1782097200,161.5280,161.6070,161.5250,161.5880
1782100800,161.5790,161.6940,161.5760,161.6590
1782104400,161.6590,161.7030,161.6320,161.6950
1782108000,161.6930,161.7160,161.6070,161.6820
1782111600,161.6760,161.7680,161.6420,161.7350
1782115200,161.7350,161.7880,161.7000,161.7710
1782118800,161.7620,161.7750,161.7020,161.7430
1782122400,161.7400,161.7510,161.6490,161.7200
1782126000,161.7200,161.7870,161.6690,161.7610
1782129600,161.7600,161.7870,161.7180,161.7670
1782133200,161.7680,161.9070,161.7290,161.8990
1782136800,161.8920,161.9280,161.0510,161.3310
1782140400,161.3220,161.5490,161.1560,161.5010
1782144000,161.5080,161.6490,161.4700,161.5510
1782147600,161.5490,161.5650,161.4800,161.4970
1782151200,161.4940,161.5250,161.3920,161.4200
1782154800,161.4110,161.6900,161.4110,161.6070
1782158400,161.6100,161.6150,161.5380,161.5720
1782162000,161.5240,161.5390,161.4840,161.5160
1782165600,161.5200,161.6400,161.5130,161.5760
1782169200,161.5730,161.5890,161.5450,161.5700
1782172800,161.5700,161.6340,161.5150,161.5820
1782176400,161.5720,161.6080,161.5470,161.5900
1782180000,161.5840,161.5980,161.5170,161.5760
1782183600,161.5760,161.6070,161.5320,161.5480
1782187200,161.5480,161.6150,161.5430,161.6110
1782190800,161.6040,161.6870,161.5840,161.6520
1782194400,161.6480,161.7410,161.6320,161.6380
1782198000,161.6370,161.6610,161.3090,161.4580
1782201600,161.4600,161.4850,161.2630,161.4360
1782205200,161.4290,161.4690,161.3340,161.3850
1782208800,161.3830,161.4800,161.3450,161.4540
1782212400,161.4470,161.6170,161.4230,161.5850
1782216000,161.5840,161.6080,161.4380,161.5580
1782219600,161.5500,161.5810,161.4420,161.5180
1782223200,161.5180,161.5860,161.4810,161.5440
1782226800,161.5380,161.5870,161.4970,161.5440
1782230400,161.5440,161.6000,161.5320,161.5980
1782234000,161.5890,161.6210,161.5350,161.5540
1782237600,161.5490,161.5960,161.5340,161.5620
1782241200,161.5630,161.5740,161.5070,161.5700
1782244800,161.5680,161.6110,161.5080,161.5500
1782248400,161.4820,161.5530,161.4650,161.5020
1782252000,161.5030,161.6070,161.4910,161.5540
1782255600,161.5580,161.6090,161.5210,161.6020
1782259200,161.5950,161.6360,161.5420,161.6250
1782262800,161.6190,161.6280,161.5430,161.5640
1782266400,161.5630,161.5880,161.5270,161.5410
1782270000,161.5450,161.6040,161.5380,161.5440
1782273600,161.5460,161.5650,161.5230,161.5500
1782277200,161.5500,161.6180,161.5350,161.6080
1782280800,161.6020,161.7180,161.5730,161.7040
1782284400,161.7100,161.7400,161.6570,161.7250
1782288000,161.7100,161.7570,161.6750,161.7490
1782291600,161.7510,161.7810,161.7040,161.7430
1782295200,161.7330,161.7520,161.6740,161.6830
1782298800,161.6840,161.7180,161.6180,161.6550
1782302400,161.6470,161.7530,161.6290,161.7480
1782306000,161.7480,161.7660,161.6950,161.7480
1782309600,161.7460,161.8170,161.6980,161.7820
1782313200,161.7820,161.8130,161.7270,161.7510
1782316800,161.7510,161.7710,161.6840,161.7530
1782320400,161.7530,161.8220,161.7280,161.8100
1782324000,161.8100,161.8300,161.7550,161.7560
1782327600,161.7570,161.8430,161.7440,161.8150
1782331200,161.8240,161.8320,161.7480,161.7550
1782334800,161.7280,161.7860,161.7090,161.7390
1782338400,161.7390,161.7830,161.6890,161.7690
1782342000,161.7600,161.7910,161.7430,161.7630
1782345600,161.7630,161.7820,161.6910,161.7060
1782349200,161.7070,161.7440,161.5500,161.7190
1782352800,161.7180,161.7300,161.6560,161.7070
1782356400,161.7090,161.7540,161.6880,161.7250
1782360000,161.7170,161.7760,161.7000,161.7660
1782363600,161.7590,161.8280,161.7200,161.8230
1782367200,161.8310,161.8910,161.7780,161.8800
1782370800,161.8780,161.9000,161.7450,161.8050
1782374400,161.8080,161.8360,161.7690,161.7930
1782378000,161.7930,161.8400,161.7820,161.8090
1782381600,161.8160,161.8970,161.7980,161.8780
1782385200,161.8700,161.9500,161.7360,161.8580
1782388800,161.8580,161.9020,161.7600,161.8330
1782392400,161.8320,161.8570,161.6960,161.7380
1782396000,161.7370,161.7620,161.5560,161.6750
1782399600,161.6760,161.7240,161.6070,161.6680
1782403200,161.6670,161.7650,161.6520,161.7620
1782406800,161.7630,161.8100,161.7230,161.7700
1782410400,161.7700,161.8440,161.7550,161.7940
1782414000,161.7900,161.8260,161.7420,161.7830
1782417600,161.7900,161.8150,161.7670,161.7740
1782421200,161.7630,161.8120,161.6620,161.7350
1782424800,161.7600,161.8080,161.7350,161.7840
1782428400,161.7780,161.8180,161.7530,161.8020
1782432000,161.7970,161.8420,161.7830,161.8320
1782435600,161.8240,161.8500,161.7870,161.8050
1782439200,161.7970,161.8180,161.7630,161.7690
1782442800,161.7700,161.7800,161.6140,161.6480
1782446400,161.6430,161.6850,161.5590,161.6220
1782450000,161.6210,161.6430,161.5310,161.5360
1782453600,161.5360,161.7500,161.5250,161.7110
1782457200,161.7110,161.7270,161.6120,161.6270
1782460800,161.6180,161.6570,161.5310,161.5890
1782464400,161.5800,161.6310,161.5260,161.6050
1782468000,161.6000,161.6430,161.5640,161.6130
1782471600,161.6130,161.6820,161.6010,161.6610
1782475200,161.6570,161.7050,161.6300,161.6530
1782478800,161.6550,161.7230,161.6060,161.6220
1782482400,161.6030,161.7410,161.5730,161.7300
1782486000,161.7200,161.7460,161.6270,161.6660
1782489600,161.6650,161.7710,161.6530,161.7510
1782493200,161.7500,161.7770,161.7230,161.7720
1782496800,161.7650,161.7770,161.7050,161.7320
1782500400,161.7310,161.7660,161.7030,161.7570
1782504000,161.7580,161.7810,161.6930,161.6930
1782507600,161.6850,161.7300,161.6850,161.7300
1782687600,161.7800,161.8100,161.7620,161.7870
1782691200,161.7870,161.7970,161.7110,161.7540
1782694800,161.7530,161.7940,161.7270,161.7900
1782698400,161.7870,161.7920,161.7250,161.7830
1782702000,161.7820,161.7990,161.7670,161.7990
1782705600,161.7900,161.8150,161.7780,161.8080
1782709200,161.8080,161.8160,161.7750,161.8030
1782712800,161.7960,161.8520,161.7700,161.7910
1782716400,161.7850,161.8320,161.7820,161.8200
1782720000,161.8190,161.8600,161.7960,161.8480
1782723600,161.8480,161.9000,161.8250,161.8850
1782727200,161.8790,161.9010,161.8400,161.8520
1782730800,161.8500,161.8630,161.8050,161.8340
1782734400,161.8320,161.9050,161.8270,161.8880
1782738000,161.8890,161.9650,161.8770,161.9520
1782741600,161.9530,161.9570,161.8030,161.9240
1782745200,161.9240,161.9530,161.9150,161.9290
1782748800,161.9330,161.9460,161.9110,161.9370
1782752400,161.9380,161.9600,161.9120,161.9270
1782756000,161.9310,161.9840,161.9210,161.9650
1782759600,161.9650,161.9720,161.9000,161.9420
1782763200,161.9430,161.9690,161.9040,161.9260
1782766800,161.9280,161.9280,161.8350,161.8950
1782770400,161.8900,161.9440,161.8290,161.9250
1782774000,161.9240,161.9300,161.9000,161.9260
1782777600,161.9180,162.4040,161.9160,162.1250
1782781200,162.1330,162.3060,162.0450,162.1760
1782784800,162.1760,162.2000,162.1020,162.1480
1782788400,162.1420,162.2440,162.0390,162.1670
1782792000,162.1660,162.2030,162.1420,162.1960
1782795600,162.1900,162.2920,162.1450,162.2830
1782799200,162.2860,162.4130,162.1960,162.2030
1782802800,162.2060,162.2680,162.1080,162.2500
1782806400,162.2590,162.4120,162.2170,162.3060
1782810000,162.3080,162.3460,162.2620,162.2890
1782813600,162.2930,162.3570,162.2830,162.3070
1782817200,162.3120,162.4280,162.3070,162.4080
1782820800,162.4080,162.5140,162.0120,162.3980
1782824400,162.3980,162.4770,162.3090,162.4480
1782828000,162.4620,162.5540,162.3480,162.5160
1782831600,162.5110,162.6620,162.4640,162.6140
1782835200,162.6140,162.6700,162.5950,162.6480
1782838800,162.6430,162.6490,162.5510,162.5850
1782842400,162.5780,162.6210,162.5540,162.6120
1782846000,162.6120,162.6320,162.5700,162.5730
1782849600,162.5780,162.6140,162.4730,162.4730
1782853200,162.5200,162.6170,162.4680,162.5440
1782856800,162.5480,162.6270,162.5390,162.6050
1782860400,162.6000,162.6490,162.5200,162.6270
1782864000,162.6270,162.7770,162.6260,162.6810
1782867600,162.6860,162.7350,162.5820,162.6780
1782871200,162.6780,162.7930,162.6530,162.7440
1782874800,162.7430,162.8410,162.7250,162.7940
1782878400,162.7920,162.8130,162.5560,162.7280
1782882000,162.7180,162.7620,162.6780,162.7030
1782885600,162.7070,162.7580,162.6500,162.6690
1782889200,162.6690,162.7210,162.6040,162.6690
1782892800,162.6660,162.7040,162.6260,162.6650
1782896400,162.6530,162.7440,162.6430,162.7360
1782900000,162.7290,162.7470,162.6670,162.6840
1782903600,162.6820,162.7360,162.6760,162.6900
1782907200,162.6880,162.7670,162.6460,162.6950
1782910800,162.6980,162.7340,162.2860,162.3970
1782914400,162.3930,162.4520,162.3040,162.3910
1782918000,162.3900,162.4770,162.3660,162.4090
1782921600,162.4080,162.4630,162.3510,162.4510
1782925200,162.4530,162.5470,162.4190,162.5290
1782928800,162.5330,162.5830,162.5060,162.5180
1782932400,162.5220,162.5840,162.5030,162.5690
1782936000,162.5660,162.6190,162.5440,162.5750
1782939600,162.5710,162.5940,162.5020,162.5070
1782943200,162.5070,162.5720,162.5050,162.5310
1782946800,162.5320,162.5880,162.5090,162.5410
1782950400,162.5410,162.6000,162.4760,162.5590
1782954000,162.5560,162.5860,162.4980,162.5270
1782957600,162.5280,162.5540,162.4900,162.5170
1782961200,162.5210,162.5450,162.4290,162.4570
1782964800,162.4530,162.4610,162.3540,162.4250
1782968400,162.4260,162.4340,162.3100,162.3290
1782972000,162.3260,162.3360,161.1040,161.8110
1782975600,161.8110,161.9500,161.3660,161.4230
1782979200,161.4320,161.4610,160.8920,161.0210
1782982800,161.0180,161.3420,161.0150,161.1920
1782986400,161.1880,161.4900,161.1870,161.3520
1782990000,161.3600,161.5020,161.3160,161.4740
1782993600,161.4700,161.6440,160.6200,161.0170
1782997200,161.0170,161.1590,160.8450,160.8580
1783000800,160.8500,161.1200,160.8250,161.0380
1783004400,161.0350,161.0810,160.7530,160.9030
1783008000,160.9070,161.0950,160.8860,160.9870
1783011600,160.9780,161.1260,160.9760,161.0670
1783015200,161.0670,161.1050,161.0140,161.0430
1783018800,161.0430,161.1730,161.0420,161.1220
1783022400,161.1200,161.1410,161.0570,161.0850
1783026000,161.1040,161.1160,160.9860,161.0640
1783029600,161.0670,161.3040,160.9990,161.2680
1783033200,161.2490,161.4690,161.2230,161.4490
1783036800,161.4490,161.5240,161.1800,161.1920
1783040400,161.1870,161.2740,160.9090,161.2300
1783044000,161.2260,161.2490,161.1120,161.1650
1783047600,161.1660,161.2240,161.1350,161.1650
1783051200,161.1650,161.2110,161.1190,161.1190
1783054800,161.1200,161.1800,160.9740,161.1580
1783058400,161.1550,161.1660,160.4660,160.8600
1783062000,160.8620,160.9980,160.7070,160.7950
1783065600,160.7910,161.0380,160.7650,161.0280
1783069200,161.0320,161.1300,160.9550,161.1280
1783072800,161.1180,161.1690,161.0670,161.0920
1783076400,161.0890,161.1610,161.0480,161.1110
1783080000,161.1050,161.1730,161.1000,161.1670
1783083600,161.1690,161.2750,161.1610,161.2540
1783087200,161.2440,161.2950,161.1970,161.2870
1783090800,161.2890,161.3450,161.2630,161.3170
1783094400,161.3060,161.3940,161.2920,161.3380
1783098000,161.3380,161.3590,161.2630,161.3040
1783101600,161.2880,161.3590,161.2750,161.3390
1783105200,161.3410,161.3800,161.3220,161.3590
1783108800,161.3590,161.4290,161.2620,161.3370
1783292400,161.4050,161.5070,161.4050,161.4600
1783296000,161.4520,161.6070,161.4490,161.5280
1783299600,161.5320,161.8170,161.5240,161.8040
1783303200,161.8050,161.8520,161.7420,161.7680
1783306800,161.7670,161.8630,161.7570,161.8320
1783310400,161.8320,161.9470,161.8020,161.9340
1783314000,161.9340,162.0860,161.8760,162.0720
1783317600,162.0690,162.3080,162.0210,162.2460
1783321200,162.2480,162.3150,162.1490,162.1530
1783324800,162.1550,162.2930,162.1530,162.2400
1783328400,162.2400,162.3490,162.2230,162.3250
1783332000,162.3240,162.4120,162.2490,162.3020
1783335600,162.3040,162.3560,162.2770,162.3310
1783339200,162.3290,162.4270,162.2950,162.3980
1783342800,162.3950,162.4200,162.3020,162.3200
1783346400,162.3270,162.3850,162.2660,162.3590
1783350000,162.3600,162.3690,162.2650,162.2840
1783353600,162.2780,162.3170,162.2350,162.2550
1783357200,162.2540,162.2740,162.1370,162.1700
1783360800,162.1670,162.1890,162.0080,162.0400
1783364400,162.0360,162.1160,162.0250,162.0440
1783368000,162.0430,162.1140,162.0230,162.0700
1783371600,162.0680,162.1280,162.0260,162.0580
1783375200,162.0590,162.1130,162.0150,162.0690
1783378800,162.0610,162.1100,161.9930,162.0960
1783382400,162.0880,162.1830,162.0740,162.1240
1783386000,162.1290,162.1470,161.6730,161.8620
1783389600,161.8680,161.9270,161.7850,161.9160
1783393200,161.9130,161.9270,161.7860,161.8690
1783396800,161.8610,161.8870,161.6730,161.7850
1783400400,161.7850,161.8940,161.7450,161.8630
1783404000,161.8730,162.0440,161.8540,162.0160
1783407600,162.0170,162.0820,161.6560,161.9620
1783411200,161.9630,161.9720,161.8180,161.8890
1783414800,161.8890,161.9670,161.8070,161.9400
1783418400,161.9290,161.9630,161.8700,161.9270
1783422000,161.9330,161.9570,161.8380,161.9150
1783425600,161.9070,161.9290,161.7490,161.8320
1783429200,161.8300,161.9030,161.8030,161.8870
1783432800,161.8950,162.0230,161.8510,161.9150
