as_of_jst,forecast_batch_id,outcome_id,strategy_kind,forecast_direction,expected_close_change_bp,realized_direction,realized_close_change_bp,direction_hit,range_hit,state_proxy_hit,state_correctness_hit,close_error_bp,magnitude_error_bp,ai_regime_label,ai_volatility_label,ai_intervention_risk,ai_event_tags,ai_failure_reason,ai_annotation_confidence,ai_annotation_model_version,ai_annotation_prompt_version,ai_evidence_refs,ai_annotation_status,fallback_regime_label,fallback_volatility_label,regime_label,event_tags,manual_event_tags,auto_event_tags,effective_event_tags,event_tag_source,volatility_label,intervention_risk,failure_reason,annotation_source,annotation_status
2026-04-20T08:00:00+09:00,fb_USDJPY_20260420T080000_v1_41ea4270d8a0ddc0,oc_USDJPY_20260420T080000_20260421T080000_v1_4542a9c2e95cac7a,baseline_simple_technical,down,-26.37876221986523,up,12.611135632763014,False,,,,38.989897852628246,13.767626587102216,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-04-20T08:00:00+09:00,fb_USDJPY_20260420T080000_v1_41ea4270d8a0ddc0,oc_USDJPY_20260420T080000_20260421T080000_v1_4542a9c2e95cac7a,ugh,down,-0.18546528400115475,up,12.611135632763014,False,True,True,,12.796600916764168,12.42567034876186,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-04-21T08:00:00+09:00,fb_USDJPY_20260421T080000_v1_71d6d39b2a7f35ce,oc_USDJPY_20260421T080000_20260422T080000_v1_b87aa5ac42342f32,baseline_prev_day_direction,up,12.611135632763014,up,38.422776518015475,True,,,,25.81164088525246,25.81164088525246,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-04-21T08:00:00+09:00,fb_USDJPY_20260421T080000_v1_71d6d39b2a7f35ce,oc_USDJPY_20260421T080000_20260422T080000_v1_b87aa5ac42342f32,baseline_random_walk,flat,0.0,up,38.422776518015475,False,,,,38.422776518015475,38.422776518015475,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-04-21T08:00:00+09:00,fb_USDJPY_20260421T080000_v1_71d6d39b2a7f35ce,oc_USDJPY_20260421T080000_20260422T080000_v1_b87aa5ac42342f32,baseline_simple_technical,down,-24.52847488644249,up,38.422776518015475,False,,,,62.95125140445796,13.894301631572986,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-04-21T08:00:00+09:00,fb_USDJPY_20260421T080000_v1_71d6d39b2a7f35ce,oc_USDJPY_20260421T080000_20260422T080000_v1_b87aa5ac42342f32,ugh,down,-0.16238425545457746,up,38.422776518015475,False,False,True,,38.58516077347005,38.2603922625609,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-04-22T08:00:00+09:00,fb_USDJPY_20260422T080000_v1_f79bbd2c0fd7b3ee,oc_USDJPY_20260422T080000_20260423T080000_v1_c529c34c6d264b8b,baseline_prev_day_direction,up,38.422776518015475,up,7.530120481926212,True,,,,30.892656036089264,30.892656036089264,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-04-22T08:00:00+09:00,fb_USDJPY_20260422T080000_v1_f79bbd2c0fd7b3ee,oc_USDJPY_20260422T080000_20260423T080000_v1_c529c34c6d264b8b,baseline_random_walk,flat,0.0,up,7.530120481926212,False,,,,7.530120481926212,7.530120481926212,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-04-22T08:00:00+09:00,fb_USDJPY_20260422T080000_v1_f79bbd2c0fd7b3ee,oc_USDJPY_20260422T080000_20260423T080000_v1_c529c34c6d264b8b,baseline_simple_technical,down,-25.597394786770344,up,7.530120481926212,False,,,,33.127515268696555,18.067274304844133,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-04-22T08:00:00+09:00,fb_USDJPY_20260422T080000_v1_f79bbd2c0fd7b3ee,oc_USDJPY_20260422T080000_20260423T080000_v1_c529c34c6d264b8b,ugh,down,-0.09074142689457573,up,7.530120481926212,False,True,True,,7.620861908820788,7.439379055031636,trending,low,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,direction_miss,ai,confirmed
2026-04-23T08:00:00+09:00,fb_USDJPY_20260423T080000_v1_a11ec9330b252b95,oc_USDJPY_20260423T080000_20260424T080000_v1_28183a3d7a701b41,baseline_prev_day_direction,up,7.530120481926212,up,13.793968273872897,True,,,,6.263847791946685,6.263847791946685,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-04-23T08:00:00+09:00,fb_USDJPY_20260423T080000_v1_a11ec9330b252b95,oc_USDJPY_20260423T080000_20260424T080000_v1_28183a3d7a701b41,baseline_random_walk,flat,0.0,up,13.793968273872897,False,,,,13.793968273872897,13.793968273872897,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-04-23T08:00:00+09:00,fb_USDJPY_20260423T080000_v1_a11ec9330b252b95,oc_USDJPY_20260423T080000_20260424T080000_v1_28183a3d7a701b41,baseline_simple_technical,down,-23.547787004073506,up,13.793968273872897,False,,,,37.341755277946405,9.753818730200608,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-04-23T08:00:00+09:00,fb_USDJPY_20260423T080000_v1_a11ec9330b252b95,oc_USDJPY_20260423T080000_20260424T080000_v1_28183a3d7a701b41,ugh,down,-0.1397321246928937,up,13.793968273872897,False,True,True,,13.93370039856579,13.654236149180004,trending,low,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,direction_miss,ai,confirmed
2026-04-24T08:00:00+09:00,fb_USDJPY_20260424T080000_v1_288b696bb898c877,oc_USDJPY_20260424T080000_20260427T080000_v1_98ef209338e7e6f2,baseline_prev_day_direction,up,13.793968273872897,down,-14.411027568921664,False,,,,28.20499584279456,0.617059295048767,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-04-24T08:00:00+09:00,fb_USDJPY_20260424T080000_v1_288b696bb898c877,oc_USDJPY_20260424T080000_20260427T080000_v1_98ef209338e7e6f2,baseline_random_walk,flat,0.0,down,-14.411027568921664,False,,,,14.411027568921664,14.411027568921664,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-04-24T08:00:00+09:00,fb_USDJPY_20260424T080000_v1_288b696bb898c877,oc_USDJPY_20260424T080000_20260427T080000_v1_98ef209338e7e6f2,baseline_simple_technical,down,-23.202808048983012,down,-14.411027568921664,True,,,,8.791780480061348,8.791780480061348,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-04-24T08:00:00+09:00,fb_USDJPY_20260424T080000_v1_288b696bb898c877,oc_USDJPY_20260424T080000_20260427T080000_v1_98ef209338e7e6f2,ugh,down,-0.11102175107630358,down,-14.411027568921664,True,True,True,,14.30000581784536,14.30000581784536,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-05-08T08:00:00+09:00,fb_USDJPY_20260508T080000_v1_773fd3926db43a3e,oc_USDJPY_20260508T080000_20260511T080000_v1_0838e2421e7aeca5,baseline_prev_day_direction,up,33.891802020718835,down,-15.297342086811186,False,,,,49.18914410753002,18.59445993390765,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-08T08:00:00+09:00,fb_USDJPY_20260508T080000_v1_773fd3926db43a3e,oc_USDJPY_20260508T080000_20260511T080000_v1_0838e2421e7aeca5,baseline_random_walk,flat,0.0,down,-15.297342086811186,False,,,,15.297342086811186,15.297342086811186,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-08T08:00:00+09:00,fb_USDJPY_20260508T080000_v1_773fd3926db43a3e,oc_USDJPY_20260508T080000_20260511T080000_v1_0838e2421e7aeca5,baseline_simple_technical,down,-37.20435663198382,down,-15.297342086811186,True,,,,21.907014545172636,21.907014545172636,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-08T08:00:00+09:00,fb_USDJPY_20260508T080000_v1_773fd3926db43a3e,oc_USDJPY_20260508T080000_20260511T080000_v1_0838e2421e7aeca5,ugh_v2_alpha,down,-4.15967366884441,down,-15.297342086811186,True,True,False,,11.137668417966776,11.137668417966776,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-08T08:00:00+09:00,fb_USDJPY_20260508T080000_v1_773fd3926db43a3e,oc_USDJPY_20260508T080000_20260511T080000_v1_0838e2421e7aeca5,ugh_v2_beta,up,2.6246190858169762,down,-15.297342086811186,False,True,True,,17.921961172628162,12.67272300099421,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-05-08T08:00:00+09:00,fb_USDJPY_20260508T080000_v1_773fd3926db43a3e,oc_USDJPY_20260508T080000_20260511T080000_v1_0838e2421e7aeca5,ugh_v2_delta,down,-0.4328537211121687,down,-15.297342086811186,True,True,False,,14.864488365699017,14.864488365699017,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-08T08:00:00+09:00,fb_USDJPY_20260508T080000_v1_773fd3926db43a3e,oc_USDJPY_20260508T080000_20260511T080000_v1_0838e2421e7aeca5,ugh_v2_gamma,down,-4.021611624432164,down,-15.297342086811186,True,True,False,,11.275730462379023,11.275730462379023,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-11T08:00:00+09:00,fb_USDJPY_20260511T080000_v1_e7757c269fc42102,oc_USDJPY_20260511T080000_20260512T080000_v1_914c903c192fb6ac,baseline_prev_day_direction,down,-15.297342086811186,up,49.23588464735663,False,,,,64.53322673416781,33.93854256054544,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-11T08:00:00+09:00,fb_USDJPY_20260511T080000_v1_e7757c269fc42102,oc_USDJPY_20260511T080000_20260512T080000_v1_914c903c192fb6ac,baseline_random_walk,flat,0.0,up,49.23588464735663,False,,,,49.23588464735663,49.23588464735663,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-11T08:00:00+09:00,fb_USDJPY_20260511T080000_v1_e7757c269fc42102,oc_USDJPY_20260511T080000_20260512T080000_v1_914c903c192fb6ac,baseline_simple_technical,down,-36.899705019746825,up,49.23588464735663,False,,,,86.13558966710346,12.336179627609802,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-11T08:00:00+09:00,fb_USDJPY_20260511T080000_v1_e7757c269fc42102,oc_USDJPY_20260511T080000_20260512T080000_v1_914c903c192fb6ac,ugh_v2_alpha,down,-16.316288885639082,up,49.23588464735663,False,True,True,,65.55217353299571,32.919595761717545,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-05-11T08:00:00+09:00,fb_USDJPY_20260511T080000_v1_e7757c269fc42102,oc_USDJPY_20260511T080000_20260512T080000_v1_914c903c192fb6ac,ugh_v2_beta,down,-13.59690879971547,up,49.23588464735663,False,True,True,,62.8327934470721,35.638975847641156,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-05-11T08:00:00+09:00,fb_USDJPY_20260511T080000_v1_e7757c269fc42102,oc_USDJPY_20260511T080000_20260512T080000_v1_914c903c192fb6ac,ugh_v2_delta,down,-15.525726898953526,up,49.23588464735663,False,True,True,,64.76161154631015,33.710157748403105,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-05-11T08:00:00+09:00,fb_USDJPY_20260511T080000_v1_e7757c269fc42102,oc_USDJPY_20260511T080000_20260512T080000_v1_914c903c192fb6ac,ugh_v2_gamma,down,-15.560182451502355,up,49.23588464735663,False,True,True,,64.79606709885898,33.67570219585427,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-05-12T08:00:00+09:00,fb_USDJPY_20260512T080000_v1_cb0c329c376c65eb,oc_USDJPY_20260512T080000_20260513T080000_v1_3496f16188868fc8,baseline_prev_day_direction,up,49.23588464735663,up,29.271396754693477,True,,,,19.96448789266315,19.96448789266315,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-12T08:00:00+09:00,fb_USDJPY_20260512T080000_v1_cb0c329c376c65eb,oc_USDJPY_20260512T080000_20260513T080000_v1_3496f16188868fc8,baseline_random_walk,flat,0.0,up,29.271396754693477,False,,,,29.271396754693477,29.271396754693477,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-12T08:00:00+09:00,fb_USDJPY_20260512T080000_v1_cb0c329c376c65eb,oc_USDJPY_20260512T080000_20260513T080000_v1_3496f16188868fc8,baseline_simple_technical,down,-39.330137525965284,up,29.271396754693477,False,,,,68.60153428065877,10.058740771271808,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-12T08:00:00+09:00,fb_USDJPY_20260512T080000_v1_cb0c329c376c65eb,oc_USDJPY_20260512T080000_20260513T080000_v1_3496f16188868fc8,ugh_v2_alpha,down,-2.588976612344818,up,29.271396754693477,False,True,True,,31.860373367038296,26.682420142348658,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-05-12T08:00:00+09:00,fb_USDJPY_20260512T080000_v1_cb0c329c376c65eb,oc_USDJPY_20260512T080000_20260513T080000_v1_3496f16188868fc8,ugh_v2_beta,up,3.2976853200850162,up,29.271396754693477,True,True,True,,25.97371143460846,25.97371143460846,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-12T08:00:00+09:00,fb_USDJPY_20260512T080000_v1_cb0c329c376c65eb,oc_USDJPY_20260512T080000_20260513T080000_v1_3496f16188868fc8,ugh_v2_delta,up,0.24734475135804748,up,29.271396754693477,True,True,True,,29.02405200333543,29.02405200333543,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-12T08:00:00+09:00,fb_USDJPY_20260512T080000_v1_cb0c329c376c65eb,oc_USDJPY_20260512T080000_20260513T080000_v1_3496f16188868fc8,ugh_v2_gamma,down,-2.3605588768223007,up,29.271396754693477,False,True,True,,31.631955631515776,26.910837877871177,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-05-13T08:00:00+09:00,fb_USDJPY_20260513T080000_v1_3e1c8c6a94e04c03,oc_USDJPY_20260513T080000_20260514T080000_v1_ebdffb523521d42d,baseline_prev_day_direction,up,29.271396754693477,up,16.498508788628143,True,,,,12.772887966065333,12.772887966065333,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-13T08:00:00+09:00,fb_USDJPY_20260513T080000_v1_3e1c8c6a94e04c03,oc_USDJPY_20260513T080000_20260514T080000_v1_ebdffb523521d42d,baseline_random_walk,flat,0.0,up,16.498508788628143,False,,,,16.498508788628143,16.498508788628143,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-13T08:00:00+09:00,fb_USDJPY_20260513T080000_v1_3e1c8c6a94e04c03,oc_USDJPY_20260513T080000_20260514T080000_v1_ebdffb523521d42d,baseline_simple_technical,down,-38.69260350017767,up,16.498508788628143,False,,,,55.19111228880581,22.194094711549525,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-13T08:00:00+09:00,fb_USDJPY_20260513T080000_v1_3e1c8c6a94e04c03,oc_USDJPY_20260513T080000_20260514T080000_v1_ebdffb523521d42d,ugh_v2_alpha,down,-3.43041578849732,up,16.498508788628143,False,True,True,,19.928924577125464,13.068093000130823,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-05-13T08:00:00+09:00,fb_USDJPY_20260513T080000_v1_3e1c8c6a94e04c03,oc_USDJPY_20260513T080000_20260514T080000_v1_ebdffb523521d42d,ugh_v2_beta,up,1.5513885266534004,up,16.498508788628143,True,True,True,,14.947120261974742,14.947120261974742,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-13T08:00:00+09:00,fb_USDJPY_20260513T080000_v1_3e1c8c6a94e04c03,oc_USDJPY_20260513T080000_20260514T080000_v1_ebdffb523521d42d,ugh_v2_delta,down,-1.1403608284732045,up,16.498508788628143,False,True,True,,17.63886961710135,15.35814796015494,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-05-13T08:00:00+09:00,fb_USDJPY_20260513T080000_v1_3e1c8c6a94e04c03,oc_USDJPY_20260513T080000_20260514T080000_v1_ebdffb523521d42d,ugh_v2_gamma,down,-3.168735643213145,up,16.498508788628143,False,True,True,,19.66724443184129,13.329773145414999,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-05-14T08:00:00+09:00,fb_USDJPY_20260514T080000_v1_1b4346bf172c6fb7,oc_USDJPY_20260514T080000_20260515T080000_v1_45e6c8c693899721,baseline_prev_day_direction,up,16.498508788628143,up,32.94684153836291,True,,,,16.448332749734767,16.448332749734767,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-05-14T08:00:00+09:00,fb_USDJPY_20260514T080000_v1_1b4346bf172c6fb7,oc_USDJPY_20260514T080000_20260515T080000_v1_45e6c8c693899721,baseline_random_walk,flat,0.0,up,32.94684153836291,False,,,,32.94684153836291,32.94684153836291,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-05-14T08:00:00+09:00,fb_USDJPY_20260514T080000_v1_1b4346bf172c6fb7,oc_USDJPY_20260514T080000_20260515T080000_v1_45e6c8c693899721,baseline_simple_technical,down,-39.01375060207759,up,32.94684153836291,False,,,,71.9605921404405,6.066909063714682,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-05-14T08:00:00+09:00,fb_USDJPY_20260514T080000_v1_1b4346bf172c6fb7,oc_USDJPY_20260514T080000_20260515T080000_v1_45e6c8c693899721,ugh_v2_alpha,down,-0.6882839790352185,up,32.94684153836291,False,True,True,,33.63512551739813,32.25855755932769,trending,high,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,direction_miss,ai,confirmed
2026-05-14T08:00:00+09:00,fb_USDJPY_20260514T080000_v1_1b4346bf172c6fb7,oc_USDJPY_20260514T080000_20260515T080000_v1_45e6c8c693899721,ugh_v2_beta,up,3.8969608728475307,up,32.94684153836291,True,True,True,,29.04988066551538,29.04988066551538,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-05-14T08:00:00+09:00,fb_USDJPY_20260514T080000_v1_1b4346bf172c6fb7,oc_USDJPY_20260514T080000_20260515T080000_v1_45e6c8c693899721,ugh_v2_delta,up,1.706645432609465,up,32.94684153836291,True,True,True,,31.240196105753444,31.240196105753444,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-05-14T08:00:00+09:00,fb_USDJPY_20260514T080000_v1_1b4346bf172c6fb7,oc_USDJPY_20260514T080000_20260515T080000_v1_45e6c8c693899721,ugh_v2_gamma,up,0.02760615568994565,up,32.94684153836291,True,True,True,,32.919235382672966,32.919235382672966,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-05-15T08:00:00+09:00,fb_USDJPY_20260515T080000_v1_92fbd925881519de,oc_USDJPY_20260515T080000_20260518T080000_v1_5b3b6256781f7062,baseline_prev_day_direction,up,32.94684153836291,up,25.258903763575223,True,,,,7.687937774787688,7.687937774787688,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-15T08:00:00+09:00,fb_USDJPY_20260515T080000_v1_92fbd925881519de,oc_USDJPY_20260515T080000_20260518T080000_v1_5b3b6256781f7062,baseline_random_walk,flat,0.0,up,25.258903763575223,False,,,,25.258903763575223,25.258903763575223,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-15T08:00:00+09:00,fb_USDJPY_20260515T080000_v1_92fbd925881519de,oc_USDJPY_20260515T080000_20260518T080000_v1_5b3b6256781f7062,baseline_simple_technical,down,-40.09505494314667,up,25.258903763575223,False,,,,65.3539587067219,14.836151179571448,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-15T08:00:00+09:00,fb_USDJPY_20260515T080000_v1_92fbd925881519de,oc_USDJPY_20260515T080000_20260518T080000_v1_5b3b6256781f7062,ugh_v2_alpha,up,3.008385338183043,up,25.258903763575223,True,True,True,,22.25051842539218,22.25051842539218,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-15T08:00:00+09:00,fb_USDJPY_20260515T080000_v1_92fbd925881519de,oc_USDJPY_20260515T080000_20260518T080000_v1_5b3b6256781f7062,ugh_v2_beta,up,7.651710109389379,up,25.258903763575223,True,True,True,,17.607193654185842,17.607193654185842,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-15T08:00:00+09:00,fb_USDJPY_20260515T080000_v1_92fbd925881519de,oc_USDJPY_20260515T080000_20260518T080000_v1_5b3b6256781f7062,ugh_v2_delta,up,5.454964984619012,up,25.258903763575223,True,True,True,,19.803938778956212,19.803938778956212,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-15T08:00:00+09:00,fb_USDJPY_20260515T080000_v1_92fbd925881519de,oc_USDJPY_20260515T080000_20260518T080000_v1_5b3b6256781f7062,ugh_v2_gamma,up,3.2368608578863953,up,25.258903763575223,True,True,True,,22.022042905688828,22.022042905688828,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-18T08:00:00+09:00,fb_USDJPY_20260518T080000_v1_53324ea5f8bf85ef,oc_USDJPY_20260518T080000_20260519T080000_v1_e58bc926523b2be0,baseline_prev_day_direction,up,25.258903763575223,up,20.18800075705139,True,,,,5.070903006523832,5.070903006523832,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-18T08:00:00+09:00,fb_USDJPY_20260518T080000_v1_53324ea5f8bf85ef,oc_USDJPY_20260518T080000_20260519T080000_v1_e58bc926523b2be0,baseline_random_walk,flat,0.0,up,20.18800075705139,False,,,,20.18800075705139,20.18800075705139,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-18T08:00:00+09:00,fb_USDJPY_20260518T080000_v1_53324ea5f8bf85ef,oc_USDJPY_20260518T080000_20260519T080000_v1_e58bc926523b2be0,baseline_simple_technical,down,-39.75543602876135,up,20.18800075705139,False,,,,59.94343678581274,19.56743527170996,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-18T08:00:00+09:00,fb_USDJPY_20260518T080000_v1_53324ea5f8bf85ef,oc_USDJPY_20260518T080000_20260519T080000_v1_e58bc926523b2be0,ugh_v2_alpha,up,5.94142613188698,up,20.18800075705139,True,True,True,,14.24657462516441,14.24657462516441,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-18T08:00:00+09:00,fb_USDJPY_20260518T080000_v1_53324ea5f8bf85ef,oc_USDJPY_20260518T080000_20260519T080000_v1_e58bc926523b2be0,ugh_v2_beta,up,9.494224457508876,up,20.18800075705139,True,True,True,,10.693776299542515,10.693776299542515,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-18T08:00:00+09:00,fb_USDJPY_20260518T080000_v1_53324ea5f8bf85ef,oc_USDJPY_20260518T080000_20260519T080000_v1_e58bc926523b2be0,ugh_v2_delta,up,7.8525846773276795,up,20.18800075705139,True,True,True,,12.33541607972371,12.33541607972371,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-18T08:00:00+09:00,fb_USDJPY_20260518T080000_v1_53324ea5f8bf85ef,oc_USDJPY_20260518T080000_20260519T080000_v1_e58bc926523b2be0,ugh_v2_gamma,up,5.9132262617104905,up,20.18800075705139,True,True,True,,14.2747744953409,14.2747744953409,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-19T08:00:00+09:00,fb_USDJPY_20260519T080000_v1_a0ab85008363a828,oc_USDJPY_20260519T080000_20260520T080000_v1_01d5766fc3b631c0,baseline_prev_day_direction,up,20.18800075705139,up,15.744064487688142,True,,,,4.443936269363249,4.443936269363249,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-05-19T08:00:00+09:00,fb_USDJPY_20260519T080000_v1_a0ab85008363a828,oc_USDJPY_20260519T080000_20260520T080000_v1_01d5766fc3b631c0,baseline_random_walk,flat,0.0,up,15.744064487688142,False,,,,15.744064487688142,15.744064487688142,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
